item_nbr,item_nbr_numeric,class,family,perishable,Price
1472453,1472453,4126,PERSONAL CARE,0,11.23168342
1900715,1900715,4126,PERSONAL CARE,0,11.25989429
1905800,1905800,4138,PERSONAL CARE,0,8.951786043
1913055,1913055,4126,PERSONAL CARE,0,4.294968413
1913595,1913595,4118,PERSONAL CARE,0,2.945059555
1913596,1913596,4118,PERSONAL CARE,0,11.88494389
1913599,1913599,4118,PERSONAL CARE,0,2.886884906
1913600,1913600,4118,PERSONAL CARE,0,4.018120732
1913604,1913604,4118,PERSONAL CARE,0,3.497125674
1915000,1915000,4122,PERSONAL CARE,0,5.850853953
1919674,1919674,4138,PERSONAL CARE,0,6.633268542
1920284,1920284,4114,PERSONAL CARE,0,12.0035865
1922657,1922657,4114,PERSONAL CARE,0,1.056190207
1924591,1924591,4126,PERSONAL CARE,0,5.170895702
1935459,1935459,4130,PERSONAL CARE,0,12.50002549
1938021,1938021,4138,PERSONAL CARE,0,9.79183774
1962694,1962694,4104,PERSONAL CARE,0,11.29689641
1963606,1963606,4114,PERSONAL CARE,0,2.493455288
1965425,1965425,4122,PERSONAL CARE,0,6.615507914
1968666,1968666,4176,PERSONAL CARE,0,12.8023562
1970831,1970831,4126,PERSONAL CARE,0,4.804349608
1977420,1977420,4130,PERSONAL CARE,0,3.017172481
1981836,1981836,4162,PERSONAL CARE,0,6.492842776
1981900,1981900,4138,PERSONAL CARE,0,3.041115276
1985099,1985099,4162,PERSONAL CARE,0,9.192348274
2002445,2002445,4126,PERSONAL CARE,0,2.644170774
2007114,2007114,4118,PERSONAL CARE,0,6.819895855
2008567,2008567,4114,PERSONAL CARE,0,8.587357706
2010315,2010315,4126,PERSONAL CARE,0,1.855413405
2017257,2017257,4138,PERSONAL CARE,0,12.50105121
2018087,2018087,4126,PERSONAL CARE,0,5.660582738
2018245,2018245,4126,PERSONAL CARE,0,7.4155409
2029543,2029543,4176,PERSONAL CARE,0,3.843930664
2037148,2037148,4198,PERSONAL CARE,0,4.768256573
2045162,2045162,4138,PERSONAL CARE,0,11.98436103
2048358,2048358,4138,PERSONAL CARE,0,3.843533623
2048954,2048954,4138,PERSONAL CARE,0,5.55374197
2049026,2049026,4104,PERSONAL CARE,0,12.85850065
2051064,2051064,4118,PERSONAL CARE,0,9.117893421
2053564,2053564,4138,PERSONAL CARE,0,12.25914034
2054903,2054903,4176,PERSONAL CARE,0,6.871735478
1471722,1471722,6516,PET SUPPLIES,0,9.669862467
1471903,1471903,6516,PET SUPPLIES,0,6.311016274
1471911,1471911,6516,PET SUPPLIES,0,11.79918042
1471912,1471912,6516,PET SUPPLIES,0,9.794637566
1471913,1471913,6516,PET SUPPLIES,0,12.1356139
1471916,1471916,6516,PET SUPPLIES,0,2.036763209
1472479,1472479,6517,PET SUPPLIES,0,5.74665969
1472484,1472484,6517,PET SUPPLIES,0,1.344457823
1472485,1472485,6517,PET SUPPLIES,0,3.945334292
1472487,1472487,6517,PET SUPPLIES,0,11.02775622
1472489,1472489,6517,PET SUPPLIES,0,6.182364845
1931046,1931046,6516,PET SUPPLIES,0,2.887925062
1931047,1931047,6516,PET SUPPLIES,0,9.187979875
1931079,1931079,6516,PET SUPPLIES,0,4.505681727
1532032,1532032,5446,PLAYERS AND ELECTRONICS,0,52.44375691
1532033,1532033,5446,PLAYERS AND ELECTRONICS,0,22.40261612
1532035,1532035,5446,PLAYERS AND ELECTRONICS,0,40.19325041
1575223,1575223,5446,PLAYERS AND ELECTRONICS,0,49.39129552
1575231,1575231,5446,PLAYERS AND ELECTRONICS,0,52.57638728
1575235,1575235,5446,PLAYERS AND ELECTRONICS,0,26.2808519
1575237,1575237,5446,PLAYERS AND ELECTRONICS,0,21.26623901
1575239,1575239,5446,PLAYERS AND ELECTRONICS,0,22.32683716
1575240,1575240,5446,PLAYERS AND ELECTRONICS,0,26.42912103
1575245,1575245,5446,PLAYERS AND ELECTRONICS,0,41.77996929
1575246,1575246,5446,PLAYERS AND ELECTRONICS,0,50.99133547
1575249,1575249,5446,PLAYERS AND ELECTRONICS,0,45.61173424
1575252,1575252,5446,PLAYERS AND ELECTRONICS,0,29.9261722
1963324,1963324,5446,PLAYERS AND ELECTRONICS,0,31.82279078
1963330,1963330,5446,PLAYERS AND ELECTRONICS,0,53.87955348
1963348,1963348,5446,PLAYERS AND ELECTRONICS,0,29.16653919
1963363,1963363,5446,PLAYERS AND ELECTRONICS,0,56.94818609
108831,108831,2416,POULTRY,1,5.115498832
159156,159156,2416,POULTRY,1,8.575901533
208539,208539,2412,POULTRY,1,7.969368866
457928,457928,2416,POULTRY,1,6.905073327
507958,507958,2416,POULTRY,1,9.01875611
507969,507969,2416,POULTRY,1,4.317402388
760319,760319,2416,POULTRY,1,4.335947733
765092,765092,2416,POULTRY,1,7.76253798
895291,895291,2416,POULTRY,1,4.897776742
903283,903283,2416,POULTRY,1,4.151734779
903284,903284,2416,POULTRY,1,9.348365801
903285,903285,2416,POULTRY,1,9.337371022
903286,903286,2416,POULTRY,1,6.78434683
1150700,1150700,2416,POULTRY,1,8.286365683
1239852,1239852,2420,POULTRY,1,4.405721163
1239853,1239853,2420,POULTRY,1,9.554607857
1239854,1239854,2420,POULTRY,1,7.981494261
1239855,1239855,2420,POULTRY,1,4.884011797
1239856,1239856,2420,POULTRY,1,9.243513344
1239857,1239857,2420,POULTRY,1,6.881753843
1239858,1239858,2420,POULTRY,1,4.69669069
1239859,1239859,2420,POULTRY,1,8.239689637
1239860,1239860,2420,POULTRY,1,6.80380622
1239861,1239861,2420,POULTRY,1,7.093216567
1239862,1239862,2420,POULTRY,1,6.704714482
1239867,1239867,2420,POULTRY,1,9.838262224
1239868,1239868,2420,POULTRY,1,7.086323329
1239869,1239869,2420,POULTRY,1,5.549098971
1239870,1239870,2420,POULTRY,1,7.089271171
1239871,1239871,2420,POULTRY,1,8.785214348
1239875,1239875,2420,POULTRY,1,7.421023253
1239876,1239876,2420,POULTRY,1,8.895756727
1239877,1239877,2420,POULTRY,1,7.769664787
1239879,1239879,2420,POULTRY,1,7.495290318
1239880,1239880,2420,POULTRY,1,7.899445981
1239881,1239881,2420,POULTRY,1,9.076415642
1239882,1239882,2420,POULTRY,1,4.505784675
1239883,1239883,2420,POULTRY,1,9.612517169
1239890,1239890,2420,POULTRY,1,5.853302243
1239891,1239891,2420,POULTRY,1,4.648156116
1239897,1239897,2420,POULTRY,1,6.645912082
1239898,1239898,2420,POULTRY,1,9.362286647
1239899,1239899,2420,POULTRY,1,8.975779506
1239901,1239901,2420,POULTRY,1,8.981585799
1239902,1239902,2420,POULTRY,1,5.513631331
1239903,1239903,2420,POULTRY,1,9.358744427
1239986,1239986,2420,POULTRY,1,4.398128863
1412575,1412575,2420,POULTRY,1,4.954636359
1944334,1944334,2420,POULTRY,1,9.640928007
1944828,1944828,2416,POULTRY,1,6.799019457
1994369,1994369,2416,POULTRY,1,8.029825796
2030447,2030447,2416,POULTRY,1,6.246189586
2030606,2030606,2416,POULTRY,1,7.862364083
2036618,2036618,2420,POULTRY,1,4.785315071
265266,265266,2986,PREPARED FOODS,1,14.0928058
376483,376483,2966,PREPARED FOODS,1,11.76797757
410866,410866,2980,PREPARED FOODS,1,15.83658502
426155,426155,2962,PREPARED FOODS,1,14.90368303
514327,514327,2986,PREPARED FOODS,1,14.83724403
557420,557420,2960,PREPARED FOODS,1,6.714413643
675524,675524,2956,PREPARED FOODS,1,9.585505773
724359,724359,2956,PREPARED FOODS,1,14.23134751
813769,813769,2986,PREPARED FOODS,1,11.01698127
813770,813770,2986,PREPARED FOODS,1,16.29128568
864290,864290,2962,PREPARED FOODS,1,15.94516361
885543,885543,2966,PREPARED FOODS,1,6.97986885
988459,988459,2904,PREPARED FOODS,1,12.95785508
1466286,1466286,2966,PREPARED FOODS,1,15.83928258
1467082,1467082,2970,PREPARED FOODS,1,15.33310845
1695813,1695813,2954,PREPARED FOODS,1,8.582336094
2056549,2056549,2906,PREPARED FOODS,1,14.05693973
2057231,2057231,2904,PREPARED FOODS,1,9.351340009
2081050,2081050,2986,PREPARED FOODS,1,12.55058056
2081056,2081056,2986,PREPARED FOODS,1,10.89538221
2081064,2081064,2966,PREPARED FOODS,1,15.70687508
2081095,2081095,2962,PREPARED FOODS,1,11.87971862
2081139,2081139,2986,PREPARED FOODS,1,7.591597864
2081142,2081142,2980,PREPARED FOODS,1,7.540895166
2081161,2081161,2966,PREPARED FOODS,1,6.070315589
2081175,2081175,2960,PREPARED FOODS,1,8.743355021
1149069,1149069,2070,PRODUCE,1,10.98771792
1473393,1473393,2006,PRODUCE,1,6.796283472
1473394,1473394,2006,PRODUCE,1,5.169082574
1473396,1473396,2028,PRODUCE,1,2.27133203
1473401,1473401,2008,PRODUCE,1,6.242880328
1473402,1473402,2008,PRODUCE,1,12.41506027
1473403,1473403,2010,PRODUCE,1,8.48959061
1473404,1473404,2006,PRODUCE,1,2.19772155
1473405,1473405,2006,PRODUCE,1,2.967072515
1473406,1473406,2006,PRODUCE,1,4.808825607
1473409,1473409,2028,PRODUCE,1,6.446617323
1473410,1473410,2028,PRODUCE,1,10.93364653
1473411,1473411,2028,PRODUCE,1,8.613834382
1473412,1473412,2032,PRODUCE,1,12.08926007
1473413,1473413,2032,PRODUCE,1,7.671546113
1473414,1473414,2032,PRODUCE,1,7.597233373
1473415,1473415,2032,PRODUCE,1,12.48707684
1473425,1473425,2034,PRODUCE,1,11.14687147
1473427,1473427,2010,PRODUCE,1,12.21373421
1473428,1473428,2012,PRODUCE,1,10.70690093
1473474,1473474,2014,PRODUCE,1,6.846689857
1473475,1473475,2014,PRODUCE,1,11.14517251
1473476,1473476,2004,PRODUCE,1,11.51842515
1473477,1473477,2006,PRODUCE,1,2.845762871
1473478,1473478,2012,PRODUCE,1,3.559965698
1473479,1473479,2012,PRODUCE,1,6.517582209
1473480,1473480,2014,PRODUCE,1,4.801551005
1473481,1473481,2028,PRODUCE,1,5.061566556
1473482,1473482,2034,PRODUCE,1,3.782323691
1473483,1473483,2016,PRODUCE,1,6.168172695
1473484,1473484,2016,PRODUCE,1,12.10487555
1473485,1473485,2016,PRODUCE,1,8.396478686
1473486,1473486,2016,PRODUCE,1,5.389347575
1473487,1473487,2002,PRODUCE,1,5.250244271
1473488,1473488,2006,PRODUCE,1,12.24330529
1473489,1473489,2006,PRODUCE,1,5.076907934
1473499,1473499,2006,PRODUCE,1,3.937203424
1473500,1473500,2006,PRODUCE,1,4.880861107
1473509,1473509,2016,PRODUCE,1,5.128121177
1473511,1473511,2020,PRODUCE,1,11.96505007
1473513,1473513,2034,PRODUCE,1,9.423967241
1489660,1489660,2004,PRODUCE,1,2.264165346
1489662,1489662,2006,PRODUCE,1,6.120190812
1489691,1489691,2016,PRODUCE,1,3.47654244
1489694,1489694,2008,PRODUCE,1,12.08431118
1489741,1489741,2010,PRODUCE,1,2.158414652
1489833,1489833,2016,PRODUCE,1,5.552113422
1489835,1489835,2016,PRODUCE,1,6.772876321
1489836,1489836,2016,PRODUCE,1,10.77879118
1489837,1489837,2016,PRODUCE,1,4.583200344
1489838,1489838,2016,PRODUCE,1,5.801005144
1489850,1489850,2028,PRODUCE,1,11.04836655
1489853,1489853,2006,PRODUCE,1,4.954621305
1489868,1489868,2018,PRODUCE,1,5.297496179
1489869,1489869,2018,PRODUCE,1,8.968067408
1489870,1489870,2018,PRODUCE,1,9.269774196
1489871,1489871,2018,PRODUCE,1,6.318224031
1489872,1489872,2018,PRODUCE,1,4.882000241
1489873,1489873,2018,PRODUCE,1,4.537324226
1489879,1489879,2018,PRODUCE,1,8.132269341
1489880,1489880,2018,PRODUCE,1,10.84539989
1489881,1489881,2018,PRODUCE,1,9.000549498
1489882,1489882,2018,PRODUCE,1,10.34494819
1489886,1489886,2018,PRODUCE,1,8.833370113
1489890,1489890,2020,PRODUCE,1,3.087003293
1489895,1489895,2028,PRODUCE,1,3.609508891
1489897,1489897,2028,PRODUCE,1,7.537046989
1489899,1489899,2028,PRODUCE,1,5.996422271
1489900,1489900,2032,PRODUCE,1,11.65761667
1489908,1489908,2022,PRODUCE,1,7.284894739
1492315,1492315,2034,PRODUCE,1,5.367929681
1501508,1501508,2012,PRODUCE,1,8.107621677
1501520,1501520,2002,PRODUCE,1,7.293949366
1501521,1501521,2004,PRODUCE,1,9.793306605
1501524,1501524,2004,PRODUCE,1,8.654340664
1501525,1501525,2004,PRODUCE,1,3.97310273
1501536,1501536,2004,PRODUCE,1,11.57449432
1501541,1501541,2006,PRODUCE,1,8.681842704
1501544,1501544,2006,PRODUCE,1,12.19658097
1501547,1501547,2008,PRODUCE,1,5.509559198
1501559,1501559,2012,PRODUCE,1,9.550407735
1501570,1501570,2014,PRODUCE,1,5.998439887
1501579,1501579,2034,PRODUCE,1,8.072412381
1501581,1501581,2034,PRODUCE,1,5.157976612
1502383,1502383,2018,PRODUCE,1,4.596493546
1502391,1502391,2006,PRODUCE,1,12.63284081
1502392,1502392,2012,PRODUCE,1,4.479487709
1503823,1503823,2008,PRODUCE,1,8.563667691
1503844,1503844,2022,PRODUCE,1,10.95557486
1503847,1503847,2022,PRODUCE,1,3.167215356
1503854,1503854,2002,PRODUCE,1,8.706531058
1503855,1503855,2004,PRODUCE,1,11.84790684
1503891,1503891,2012,PRODUCE,1,9.849407553
1503899,1503899,2028,PRODUCE,1,12.48969487
1507720,1507720,2028,PRODUCE,1,3.442373086
1533184,1533184,2020,PRODUCE,1,10.54325933
1550461,1550461,2014,PRODUCE,1,8.795381757
1576589,1576589,2008,PRODUCE,1,7.073501555
1579069,1579069,2018,PRODUCE,1,6.044730221
1579070,1579070,2030,PRODUCE,1,4.354168757
1579081,1579081,2030,PRODUCE,1,10.15849547
1579082,1579082,2030,PRODUCE,1,8.39529687
1584574,1584574,2016,PRODUCE,1,9.830782851
1584575,1584575,2016,PRODUCE,1,7.690028602
1584576,1584576,2016,PRODUCE,1,3.894456828
1585782,1585782,2016,PRODUCE,1,8.184788275
1588319,1588319,2026,PRODUCE,1,12.11947557
1609719,1609719,2002,PRODUCE,1,11.65468841
1609724,1609724,2002,PRODUCE,1,11.02706647
1609729,1609729,2028,PRODUCE,1,6.458816175
1609730,1609730,2028,PRODUCE,1,10.29569331
1609836,1609836,2032,PRODUCE,1,3.634368608
1621528,1621528,2018,PRODUCE,1,8.914826915
1621529,1621529,2018,PRODUCE,1,6.662518917
1625605,1625605,2012,PRODUCE,1,6.302065416
1642397,1642397,2028,PRODUCE,1,3.141261218
1642398,1642398,2028,PRODUCE,1,7.18918584
1642399,1642399,2028,PRODUCE,1,4.616828793
1642400,1642400,2028,PRODUCE,1,9.664370785
1642401,1642401,2028,PRODUCE,1,11.27484458
1642664,1642664,2010,PRODUCE,1,10.45812397
1658994,1658994,2014,PRODUCE,1,3.50698849
1660186,1660186,2006,PRODUCE,1,3.584145
1660188,1660188,2006,PRODUCE,1,12.47392432
1660191,1660191,2006,PRODUCE,1,11.52960444
1660193,1660193,2006,PRODUCE,1,12.12356544
1660194,1660194,2006,PRODUCE,1,3.916009648
1660239,1660239,2014,PRODUCE,1,6.530145882
1660260,1660260,2028,PRODUCE,1,7.851655913
1660261,1660261,2028,PRODUCE,1,8.062229835
1660271,1660271,2018,PRODUCE,1,9.675283844
1660272,1660272,2018,PRODUCE,1,12.56295734
1662320,1662320,2032,PRODUCE,1,8.590216471
1672580,1672580,2032,PRODUCE,1,5.967539609
1672581,1672581,2032,PRODUCE,1,11.0319194
1673295,1673295,2016,PRODUCE,1,6.296735461
1673297,1673297,2018,PRODUCE,1,7.463742528
1686635,1686635,2006,PRODUCE,1,9.282048454
1686637,1686637,2006,PRODUCE,1,11.07934225
1686641,1686641,2006,PRODUCE,1,10.2012597
1686644,1686644,2020,PRODUCE,1,6.645596054
1686650,1686650,2020,PRODUCE,1,8.469898684
1686652,1686652,2020,PRODUCE,1,5.496636273
1686656,1686656,2020,PRODUCE,1,7.083310315
1686663,1686663,2020,PRODUCE,1,9.389132671
1686664,1686664,2020,PRODUCE,1,8.195630485
1686665,1686665,2020,PRODUCE,1,9.486726935
1686668,1686668,2032,PRODUCE,1,9.482774656
1686685,1686685,2034,PRODUCE,1,11.93527753
1689854,1689854,2032,PRODUCE,1,12.55511166
1689920,1689920,2008,PRODUCE,1,9.666822726
1689921,1689921,2008,PRODUCE,1,11.46946839
1689929,1689929,2006,PRODUCE,1,4.408730969
1693644,1693644,2028,PRODUCE,1,11.55560457
1693645,1693645,2028,PRODUCE,1,9.455006671
1693647,1693647,2028,PRODUCE,1,3.589244174
1693648,1693648,2030,PRODUCE,1,2.772226932
1693652,1693652,2018,PRODUCE,1,10.7767569
1693653,1693653,2018,PRODUCE,1,4.001693075
1693656,1693656,2018,PRODUCE,1,2.031069567
1693657,1693657,2018,PRODUCE,1,7.753138595
1695815,1695815,2016,PRODUCE,1,7.470987808
1695816,1695816,2016,PRODUCE,1,10.51286153
1695820,1695820,2016,PRODUCE,1,2.360770631
1695823,1695823,2002,PRODUCE,1,9.385330247
1695825,1695825,2002,PRODUCE,1,7.533019543
1695828,1695828,2004,PRODUCE,1,10.67143187
1695830,1695830,2004,PRODUCE,1,3.540042069
1695831,1695831,2004,PRODUCE,1,5.281182734
1695835,1695835,2004,PRODUCE,1,6.113852295
1695836,1695836,2004,PRODUCE,1,7.508626192
1695837,1695837,2004,PRODUCE,1,10.18870009
1695840,1695840,2006,PRODUCE,1,11.6417899
1695841,1695841,2006,PRODUCE,1,10.76210715
1695844,1695844,2006,PRODUCE,1,9.998576259
1695845,1695845,2006,PRODUCE,1,8.691997272
1695846,1695846,2006,PRODUCE,1,9.514065803
1695847,1695847,2006,PRODUCE,1,5.758580909
1695848,1695848,2006,PRODUCE,1,8.594420983
1695860,1695860,2006,PRODUCE,1,2.639472148
1695865,1695865,2008,PRODUCE,1,9.229318632
1695872,1695872,2008,PRODUCE,1,2.599636054
1695873,1695873,2008,PRODUCE,1,2.815044507
1695874,1695874,2008,PRODUCE,1,5.247612397
1695875,1695875,2008,PRODUCE,1,7.993773413
1695879,1695879,2008,PRODUCE,1,11.47534991
1695882,1695882,2008,PRODUCE,1,7.191035699
1695886,1695886,2008,PRODUCE,1,4.798112115
1695887,1695887,2008,PRODUCE,1,7.909030095
1695888,1695888,2008,PRODUCE,1,3.86482489
1695900,1695900,2008,PRODUCE,1,8.030576742
1695901,1695901,2008,PRODUCE,1,4.642283778
1695904,1695904,2008,PRODUCE,1,6.258785568
1695905,1695905,2008,PRODUCE,1,6.971635379
1695907,1695907,2008,PRODUCE,1,6.359060682
1695912,1695912,2008,PRODUCE,1,12.46424252
1695925,1695925,2008,PRODUCE,1,2.821962416
1695931,1695931,2008,PRODUCE,1,5.522175061
1695932,1695932,2008,PRODUCE,1,8.383195113
1695935,1695935,2008,PRODUCE,1,8.86832543
1695936,1695936,2008,PRODUCE,1,2.726705403
1695940,1695940,2010,PRODUCE,1,2.481802533
1695950,1695950,2010,PRODUCE,1,10.93142139
1695956,1695956,2012,PRODUCE,1,4.467570735
1695959,1695959,2012,PRODUCE,1,4.131479959
1695961,1695961,2012,PRODUCE,1,8.946291055
1695964,1695964,2012,PRODUCE,1,3.982102054
1695965,1695965,2012,PRODUCE,1,9.880515159
1695966,1695966,2012,PRODUCE,1,11.16721851
1695971,1695971,2014,PRODUCE,1,3.937193489
1695972,1695972,2014,PRODUCE,1,4.973648877
1695978,1695978,2016,PRODUCE,1,7.671866339
1695979,1695979,2016,PRODUCE,1,10.09354091
1695983,1695983,2016,PRODUCE,1,12.85541288
1695984,1695984,2016,PRODUCE,1,6.894619321
1695989,1695989,2016,PRODUCE,1,4.702628774
1695991,1695991,2016,PRODUCE,1,12.97439508
1695994,1695994,2018,PRODUCE,1,7.665481579
1695995,1695995,2018,PRODUCE,1,7.076910666
1695999,1695999,2022,PRODUCE,1,10.43373744
1696003,1696003,2022,PRODUCE,1,12.53985264
1696007,1696007,2022,PRODUCE,1,4.401391332
1696008,1696008,2022,PRODUCE,1,12.31799027
1696013,1696013,2022,PRODUCE,1,11.38791873
1696014,1696014,2026,PRODUCE,1,7.201873246
1696015,1696015,2026,PRODUCE,1,12.87714635
1696020,1696020,2026,PRODUCE,1,8.690158267
1696021,1696021,2026,PRODUCE,1,10.55841428
1696022,1696022,2026,PRODUCE,1,2.699276484
1696023,1696023,2026,PRODUCE,1,4.189018559
1696025,1696025,2028,PRODUCE,1,11.11102047
1696026,1696026,2028,PRODUCE,1,11.91612422
1696029,1696029,2028,PRODUCE,1,6.97422209
1696036,1696036,2028,PRODUCE,1,9.955923806
1696038,1696038,2030,PRODUCE,1,6.796023383
1696039,1696039,2030,PRODUCE,1,7.877647242
1696041,1696041,2030,PRODUCE,1,6.213855435
1696042,1696042,2030,PRODUCE,1,2.067777375
1696044,1696044,2030,PRODUCE,1,11.6553135
1696046,1696046,2032,PRODUCE,1,4.36862041
1696047,1696047,2032,PRODUCE,1,6.089852687
1696051,1696051,2032,PRODUCE,1,2.899855514
1696052,1696052,2032,PRODUCE,1,8.503661005
1707160,1707160,2006,PRODUCE,1,2.702200609
1709252,1709252,2018,PRODUCE,1,5.403492064
1711747,1711747,2018,PRODUCE,1,7.025028516
1717057,1717057,2018,PRODUCE,1,4.918876998
1717181,1717181,2020,PRODUCE,1,10.82236245
1717640,1717640,2006,PRODUCE,1,3.945805059
1717663,1717663,2006,PRODUCE,1,6.89206108
1718310,1718310,2018,PRODUCE,1,11.43810435
1718319,1718319,2032,PRODUCE,1,12.03775139
1719236,1719236,2028,PRODUCE,1,3.181649224
1719504,1719504,2002,PRODUCE,1,2.810280624
1726000,1726000,2006,PRODUCE,1,10.14878616
1726002,1726002,2006,PRODUCE,1,12.42089669
1726009,1726009,2006,PRODUCE,1,2.111846262
1726956,1726956,2008,PRODUCE,1,9.720179892
1741423,1741423,2014,PRODUCE,1,12.79310463
1751174,1751174,2008,PRODUCE,1,7.344920822
1751175,1751175,2008,PRODUCE,1,7.072613626
1751176,1751176,2008,PRODUCE,1,5.472181017
1906099,1906099,2020,PRODUCE,1,12.01406767
1906100,1906100,2020,PRODUCE,1,12.24782166
1908028,1908028,2018,PRODUCE,1,10.45772595
1913462,1913462,2018,PRODUCE,1,9.352508874
1913463,1913463,2032,PRODUCE,1,7.609630637
1913464,1913464,2032,PRODUCE,1,3.967728813
1916165,1916165,2024,PRODUCE,1,5.578046185
1926217,1926217,2028,PRODUCE,1,11.1200952
1936771,1936771,2014,PRODUCE,1,7.591181692
1945572,1945572,2004,PRODUCE,1,4.268832719
1945851,1945851,2004,PRODUCE,1,4.881921344
1945991,1945991,2004,PRODUCE,1,3.032385128
1950029,1950029,2016,PRODUCE,1,4.927358008
1954663,1954663,2008,PRODUCE,1,7.502034028
1960591,1960591,2074,PRODUCE,1,8.038418772
1960613,1960613,2010,PRODUCE,1,4.221283318
1960691,1960691,2026,PRODUCE,1,12.00547278
1960765,1960765,2002,PRODUCE,1,4.08455953
1960806,1960806,2026,PRODUCE,1,7.761957401
1960892,1960892,2028,PRODUCE,1,4.220195198
1960944,1960944,2026,PRODUCE,1,7.163355775
1961065,1961065,2020,PRODUCE,1,6.753196406
1961112,1961112,2074,PRODUCE,1,5.704983564
1961161,1961161,2026,PRODUCE,1,12.60770601
1961293,1961293,2026,PRODUCE,1,5.022194303
1964111,1964111,2010,PRODUCE,1,11.59961996
1966629,1966629,2014,PRODUCE,1,4.240889309
1986524,1986524,2006,PRODUCE,1,12.16716697
1986603,1986603,2006,PRODUCE,1,4.401432618
1988754,1988754,2032,PRODUCE,1,9.023542439
1990578,1990578,2028,PRODUCE,1,6.942525703
1990673,1990673,2028,PRODUCE,1,6.010379755
2018753,2018753,2026,PRODUCE,1,4.420306915
2031266,2031266,2026,PRODUCE,1,9.054754446
2031273,2031273,2026,PRODUCE,1,10.86676501
2031309,2031309,2026,PRODUCE,1,8.399165768
2031378,2031378,2026,PRODUCE,1,11.06333718
2032088,2032088,2016,PRODUCE,1,9.593089858
2033554,2033554,2012,PRODUCE,1,4.762130512
2037487,2037487,2006,PRODUCE,1,8.30955814
2040637,2040637,2014,PRODUCE,1,6.354862255
2042210,2042210,2014,PRODUCE,1,6.116459341
2049081,2049081,2018,PRODUCE,1,9.062458703
2111870,2111870,2028,PRODUCE,1,2.057329499
1503117,1503117,6482,SCHOOL AND OFFICE SUPPLIES,0,1.444846372
1583407,1583407,6404,SCHOOL AND OFFICE SUPPLIES,0,2.644067963
1583522,1583522,6448,SCHOOL AND OFFICE SUPPLIES,0,3.91265407
1583523,1583523,6448,SCHOOL AND OFFICE SUPPLIES,0,1.089853712
1583526,1583526,6448,SCHOOL AND OFFICE SUPPLIES,0,3.066870181
1583544,1583544,6448,SCHOOL AND OFFICE SUPPLIES,0,3.758994944
1639937,1639937,6482,SCHOOL AND OFFICE SUPPLIES,0,1.495377889
1673264,1673264,6412,SCHOOL AND OFFICE SUPPLIES,0,2.624562247
1717269,1717269,6414,SCHOOL AND OFFICE SUPPLIES,0,1.959676476
1717271,1717271,6414,SCHOOL AND OFFICE SUPPLIES,0,2.615897079
1730015,1730015,6414,SCHOOL AND OFFICE SUPPLIES,0,2.439292568
1903717,1903717,6426,SCHOOL AND OFFICE SUPPLIES,0,4.841895803
2056764,2056764,6482,SCHOOL AND OFFICE SUPPLIES,0,4.264043306
2056876,2056876,6482,SCHOOL AND OFFICE SUPPLIES,0,1.647246198
2057387,2057387,6482,SCHOOL AND OFFICE SUPPLIES,0,1.98279373
252698,252698,2806,SEAFOOD,1,10.33324943
589403,589403,2850,SEAFOOD,1,9.26632871
695758,695758,2802,SEAFOOD,1,9.120043938
699745,699745,2802,SEAFOOD,1,9.886402153
741201,741201,2854,SEAFOOD,1,8.353309901
804098,804098,2854,SEAFOOD,1,10.6168607
